Tarih,Omerli,Darlik,Elmali,Terkos,Buyukcekmece,Sazlidere,Alibey,Kazandere,Pabucdere,Istrancalar,Istanbul_Daily_Consumption
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451394.0
2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438605.0
2011-09-21,2.56,2.48,2.14,4.77,7.29,4.69,5.87,51.2,52.04,66.53,2297843.0
2011-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360888.0
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290277.0
2011-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366795.0
2011-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453371.0
2011-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362312.0
2011-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313963.0
2011-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348326.0
2011-09-29,3.5,2.88,8.6,8.56,4.6,2.63,7.04,4.5,5.63,8.74,2355119.0
2011-09-30,0.0,1.22,11.17,0.0,0.71,1.13,18.15,0.0,0.0,1.33,2215380.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303287.0
2011-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394509.0
2011-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304347.0
2011-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294436.0
2011-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278238.0
2011-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361179.0
2011-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335536.0
2011-10-08,0.0,0.0,1.33,1.5,1.97,1.61,2.07,3.3,3.39,3.35,2337562.0
2011-10-09,18.0,16.0,15.99,64.8,33.35,31.86,28.47,31.0,31.52,59.68,2339819.0
2011-10-10,20.0,21.0,23.36,131.28,25.93,23.01,19.05,170.2,171.08,172.0,2125493.0
2011-10-11,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,2202656.0
2011-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188613.0
2011-10-13,2.8,2.6,6.02,12.96,3.9,2.64,7.4,10.2,24.3,10.48,2234716.0
2011-10-14,3.2,3.1,6.62,8.13,2.15,2.09,5.71,11.2,12.96,9.2,2167652.0
2011-10-15,15.5,17.0,14.45,15.43,4.91,8.21,9.57,9.0,8.89,16.27,2184859.0
2011-10-16,9.0,10.0,15.81,13.73,4.91,8.1,9.49,10.01,11.46,32.47,2261363.0
2011-10-17,4.5,4.0,6.09,1.84,2.1,5.62,6.51,28.3,34.5,28.31,2189112.0
2011-10-18,1.0,1.2,2.4,2.76,1.93,3.35,1.37,6.4,6.59,3.15,2171869.0
2011-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247886.0
2011-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240577.0
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279604.0
2011-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299821.0
2011-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353141.0
2011-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248761.0
2011-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,2.34,1.06,2161649.0
2011-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195543.0
2011-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230846.0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257803.0
2011-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285611.0
2011-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364790.0
2011-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228179.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260327.0
2011-11-02,0.0,0.0,1.15,0.0,1.04,2.08,0.0,2.98,3.04,5.95,2247620.0
2011-11-03,0.0,0.0,3.53,1.58,2.34,8.01,1.44,0.56,0.84,1.97,2235681.0
2011-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308389.0
2011-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2504588.0
2011-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146279.0
2011-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956681.0
2011-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014256.0
2011-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189384.0
2011-11-10,1.8,3.4,1.02,0.85,0.13,0.49,1.7,0.57,1.13,0.77,2149919.0
2011-11-11,4.1,4.27,5.1,4.53,1.83,3.9,6.4,1.1,5.38,1.06,2108156.0
2011-11-12,3.4,3.9,3.0,1.85,2.51,3.6,1.8,3.42,4.24,3.46,2141445.0
2011-11-13,3.5,3.94,2.78,1.85,0.0,1.25,1.2,6.5,11.48,2.56,2281358.0
2011-11-14,0.0,0.0,0.1,0.78,1.22,2.86,0.17,0.54,2.21,0.47,2178175.0
2011-11-15,2.46,3.1,5.28,0.0,0.0,0.0,0.0,1.26,0.95,0.9,2136284.0
2011-11-16,3.9,2.3,3.93,10.95,5.12,6.92,2.7,1.5,2.93,1.16,2118892.0
2011-11-17,2.5,2.7,2.49,0.96,0.43,1.47,1.3,1.5,2.16,1.95,2172105.0
2011-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199925.0
2011-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247145.0
2011-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287553.0
2011-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226950.0
2011-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158044.0
2011-11-23,0.0,0.0,1.54,0.63,0.5,0.67,1.6,0.65,0.59,0.6,2173188.0
2011-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4.29,1.16,2155639.0
2011-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144063.0
2011-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213371.0
2011-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266683.0
2011-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210753.0
2011-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185119.0
2011-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183049.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171185.0
2011-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140573.0
2011-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255994.0
2011-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269867.0
2011-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256953.0
2011-12-06,4.2,7.54,3.64,13.84,3.52,5.81,6.2,25.0,24.03,27.91,2174264.0
2011-12-07,25.0,21.0,20.4,10.33,6.04,11.38,12.0,12.5,13.5,14.18,2162129.0
2011-12-08,2.0,1.11,3.0,1.02,2.21,1.43,2.1,0.5,0.62,1.68,2183052.0
2011-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233014.0
2011-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208930.0
2011-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292470.0
2011-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195666.0
2011-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149070.0
2011-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170907.0
2011-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169631.0
2011-12-16,3.5,3.54,6.63,6.42,8.85,2.96,5.6,7.8,7.91,7.35,2175740.0
2011-12-17,7.0,7.11,7.46,6.82,3.22,2.26,6.58,1.0,3.38,5.64,2232847.0
2011-12-18,8.2,8.13,7.23,16.16,13.73,13.36,11.23,18.0,18.05,19.26,2251049.0
2011-12-19,4.7,5.82,1.68,9.72,7.8,5.43,3.99,15.63,17.86,15.75,2181494.0
2011-12-20,7.8,8.13,8.58,17.65,17.52,15.65,8.08,7.5,7.6,19.26,2142880.0
2011-12-21,0.0,0.0,2.0,0.0,1.4,0.0,0.0,2.3,2.41,0.0,2192642.0
2011-12-22,17.4,20.15,0.66,6.21,1.89,1.31,2.15,69.45,79.47,23.21,2154844.0
2011-12-23,28.14,31.6,23.39,13.22,13.6,29.53,15.56,22.41,24.01,21.93,2173385.0
2011-12-24,11.0,13.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177973.0
2011-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283648.0
2011-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231472.0
2011-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142060.0
2011-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213392.0
2011-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185736.0
2011-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254292.0
2011-12-31,9.15,10.01,6.99,19.43,8.24,9.46,12.5,11.7,11.84,20.0,2258403.0
2012-01-01,1.5,1.19,0.4,0.0,0.0,0.4,0.6,0.0,0.0,0.0,2255581.0
2012-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264342.0
2012-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214975.0
2012-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208553.0
2012-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221932.0
2012-01-06,0.0,0.0,3.8,2.5,1.9,1.6,2.2,3.0,3.0,4.9,2165043.0
2012-01-07,12.0,14.0,11.12,16.63,9.91,10.1,21.5,7.4,7.35,20.3,2161912.0
2012-01-08,10.2,9.9,6.05,7.31,2.5,2.47,7.5,1.8,1.71,2.0,2238792.0
2012-01-09,0.5,0.0,1.45,3.61,1.53,1.82,0.0,0.0,0.0,0.0,2148054.0
2012-01-10,8.5,8.51,6.37,0.7,0.5,2.19,4.5,0.6,0.69,0.0,2128184.0
2012-01-11,6.0,5.4,7.61,0.0,2.21,4.8,10.06,0.35,0.2,0.5,2082512.0
2012-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155437.0
2012-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141755.0
2012-01-14,6.98,7.14,9.55,7.31,6.85,6.52,8.64,1.1,1.1,0.0,1986734.0
2012-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319499.0
2012-01-16,7.5,9.85,13.6,3.3,3.2,2.0,3.1,0.0,0.0,0.0,2167193.0
2012-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078796.0
2012-01-18,0.0,3.34,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113668.0
2012-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192123.0
2012-01-20,1.0,0.83,2.36,1.11,2.79,0.68,1.7,0.0,0.0,1.5,2134222.0
2012-01-21,4.0,3.54,6.89,2.43,4.64,4.98,6.38,4.1,3.33,3.78,2157807.0
2012-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295550.0
2012-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205756.0
2012-01-24,1.5,0.83,2.47,0.0,0.31,0.35,1.44,0.66,0.08,0.0,2145775.0
2012-01-25,4.8,5.0,4.52,11.8,12.64,7.91,4.27,22.0,25.33,20.0,2135819.0
2012-01-26,3.5,6.5,1.86,3.55,1.92,3.12,1.75,18.0,18.53,12.4,2193755.0
2012-01-27,10.8,13.86,1.5,0.0,2.7,0.0,7.1,0.0,0.0,0.0,2112697.0
2012-01-28,2.0,3.73,6.5,0.0,0.0,3.0,2.9,0.0,3.91,8.5,2161983.0
2012-01-29,2.0,2.5,1.0,4.9,1.2,0.89,4.5,0.53,0.39,0.0,2201140.0
2012-01-30,4.2,4.53,1.94,3.0,2.5,2.41,5.27,0.0,0.0,0.0,2082064.0
2012-01-31,2.0,4.53,1.5,0.0,4.8,0.0,7.71,0.0,0.0,0.0,2069830.0
2012-02-01,1.0,1.82,1.73,0.0,0.74,0.58,6.43,0.0,1.71,0.0,2129000.0
2012-02-02,0.0,0.0,0.0,0.0,0.0,2.78,5.64,6.7,24.15,6.7,2174945.0
2012-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213446.0
2012-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316744.0
2012-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371745.0
2012-02-06,2.4,2.03,6.68,14.91,11.35,9.71,8.44,18.75,19.0,16.0,2269775.0
2012-02-07,15.7,28.6,12.7,23.82,12.02,25.06,19.85,46.2,49.7,25.3,2123634.0
2012-02-08,3.5,4.03,2.0,0.0,0.65,2.61,3.8,5.0,5.32,2.0,2144463.0
2012-02-09,0.0,4.64,0.0,7.08,0.44,3.49,6.07,0.0,0.0,0.0,2114242.0
2012-02-10,4.5,6.94,5.23,6.8,0.31,3.44,9.04,0.0,0.0,0.0,2155018.0
2012-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243102.0
2012-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321420.0
2012-02-13,5.25,7.74,6.69,8.11,9.32,8.4,6.58,13.5,13.7,13.0,2222801.0
2012-02-14,7.5,12.48,9.75,10.9,10.67,9.41,4.99,10.0,10.5,6.0,2133014.0
2012-02-15,3.0,3.42,3.9,2.93,1.5,1.47,6.73,4.7,4.98,5.3,2121611.0
2012-02-16,3.0,5.0,3.08,1.02,2.31,4.0,2.0,0.96,0.0,0.0,2141288.0
2012-02-17,0.0,2.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,2130272.0
2012-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198630.0
2012-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281867.0
2012-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195016.0
2012-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223743.0
2012-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164001.0
2012-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172979.0
2012-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179162.0
2012-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230569.0
2012-02-26,4.1,4.24,4.31,8.71,4.79,3.55,4.9,2.7,2.8,2.9,2300939.0
2012-02-27,35.0,34.69,17.7,13.52,13.06,18.87,18.4,11.5,12.5,13.2,2134883.0
2012-02-28,2.5,3.43,1.64,2.83,1.0,2.52,6.17,0.0,0.0,0.0,2088797.0
2012-02-29,2.78,3.5,0.51,0.61,4.8,0.0,2.2,0.0,0.0,0.0,2120141.0
2012-03-01,0.95,1.72,0.5,0.0,0.52,0.0,1.41,0.0,0.0,0.0,2118397.0
2012-03-02,0.0,0.0,0.4,1.63,1.12,0.58,0.42,0.0,0.0,0.0,2164140.0
2012-03-03,6.5,8.13,2.88,5.12,2.08,3.92,1.82,5.0,5.0,5.0,2166118.0
2012-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2276662.0
2012-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194210.0
2012-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128558.0
2012-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170574.0
2012-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118640.0
2012-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163213.0
2012-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180813.0
2012-03-11,8.6,9.32,9.34,19.73,10.52,10.92,11.49,12.45,13.3,12.5,2196668.0
2012-03-12,12.0,13.34,7.2,12.0,7.06,8.68,9.5,17.6,17.6,13.3,2163052.0
2012-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082979.0
2012-03-14,0.0,0.0,0.0,0.0,0.63,0.0,0.16,0.0,0.0,0.0,2143668.0
2012-03-15,7.55,8.24,2.58,3.13,1.75,2.26,1.22,2.08,2.2,2.08,2120548.0
2012-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174355.0
2012-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212603.0
2012-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298593.0
2012-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235850.0
2012-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191239.0
2012-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151163.0
2012-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206681.0
2012-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220280.0
2012-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177752.0
2012-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345904.0
2012-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225281.0
2012-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171373.0
2012-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155632.0
2012-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193834.0
2012-03-30,17.3,15.2,16.27,6.13,6.47,11.27,14.33,0.0,0.0,0.0,2148586.0
2012-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233644.0
2012-04-01,20.0,22.19,17.61,25.04,15.13,14.08,11.63,22.5,23.0,14.0,2254448.0
2012-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216972.0
2012-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184264.0
2012-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200374.0
2012-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223844.0
2012-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237072.0
2012-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277365.0
2012-04-08,9.0,8.75,9.09,14.12,6.48,10.38,12.04,25.0,30.0,15.9,2287816.0
2012-04-09,9.5,11.24,10.01,8.53,11.0,6.76,6.7,0.0,0.0,5.0,2161545.0
2012-04-10,9.5,11.2,5.66,2.24,0.9,2.36,1.04,0.0,0.0,0.0,2168702.0
2012-04-11,0.0,0.0,0.0,0.0,2.72,0.0,0.19,0.0,0.0,0.0,1985356.0
2012-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223740.0
2012-04-13,0.0,0.61,0.93,2.5,3.93,1.55,2.5,1.55,1.6,3.1,2260440.0
2012-04-14,32.1,29.39,37.5,29.81,45.5,33.39,43.7,2.3,2.1,2.2,2214103.0
2012-04-15,11.5,15.0,0.0,0.0,1.7,0.0,0.3,0.0,0.0,0.0,2232463.0
2012-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268953.0
2012-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220396.0
2012-04-18,8.06,9.04,14.53,2.95,9.82,9.86,11.73,15.8,16.8,9.1,2166917.0
2012-04-19,0.3,0.5,0.75,0.0,0.0,0.0,0.64,0.0,0.0,0.0,2161938.0
2012-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181407.0
2012-04-21,1.4,1.65,0.96,2.4,7.9,5.65,5.5,0.0,11.1,1.7,2176242.0
2012-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264096.0
2012-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238935.0
2012-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296811.0
2012-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268623.0
2012-04-26,0.0,0.0,0.0,5.47,1.79,3.34,1.0,1.0,1.0,1.9,2300118.0
2012-04-27,0.0,0.0,4.94,1.48,0.0,0.6,2.62,0.0,0.0,0.2,2235510.0
2012-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281366.0
2012-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330001.0
2012-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253559.0
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313909.0
2012-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255412.0
2012-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284392.0
2012-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323124.0
2012-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,0.0,2359358.0
2012-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442184.0
2012-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397361.0
2012-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366242.0
2012-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320883.0
2012-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261179.0
2012-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311974.0
2012-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358399.0
2012-05-13,0.0,0.44,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2319725.0
2012-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304680.0
2012-05-15,3.5,3.83,4.58,2.1,2.97,7.13,5.4,3.6,9.7,9.05,2253829.0
2012-05-16,2.8,3.83,1.0,0.9,1.44,1.53,1.5,7.3,6.5,6.5,2248200.0
2012-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335227.0
2012-05-18,21.2,18.1,25.23,16.68,17.7,11.17,24.59,20.1,19.9,20.48,2266842.0
2012-05-19,2.4,2.3,2.0,0.0,5.0,0.0,1.2,0.0,0.0,0.0,2282432.0
2012-05-20,18.2,17.31,1.1,2.16,27.7,11.87,2.1,0.0,0.0,0.0,2296665.0
2012-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290903.0
2012-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329274.0
2012-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321897.0
2012-05-24,0.0,0.34,0.07,0.47,0.13,0.0,0.0,0.0,7.2,1.23,2366001.0
2012-05-25,7.0,7.25,12.06,11.14,11.35,15.76,7.88,34.22,64.4,41.65,2257281.0
2012-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301827.0
2012-05-27,1.35,0.0,3.0,3.75,0.12,0.77,7.27,2.5,3.0,4.7,2385208.0
2012-05-28,4.0,4.43,4.55,1.71,4.21,7.37,4.82,1.9,3.0,1.01,2232160.0
2012-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257192.0
2012-05-30,1.28,1.6,0.0,0.0,0.9,0.0,0.0,0.0,1.4,6.0,2316823.0
2012-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347205.0
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397991.0
2012-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462160.0
2012-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540895.0
2012-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558994.0
2012-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559132.0
2012-06-06,0.0,1.92,0.0,3.29,0.0,0.0,0.21,0.0,0.0,0.0,2469348.0
